date,likesCount,commentsCount,text
2023-12-14 16:25:05+00:00,0,6,"A terra não tem 100 anos, nem 1 milhão de anos, o nosso planeta tem 4,5 mil milhões de anos. Há 635 milhões de anos, durante um recuo sem precedentes dos glaciares indica que as temperaturas aumentaram significativamente perto do final do Neoproterozóico, atingindo uma média global superior a 32°, quando a média global de hoje é inferior a 15,5°. Ao reconstruir as temperaturas do Éon Fanerozóico, ou aproximadamente no último meio milhão de anos, as temperaturas quentes dominaram a maior parte desse tempo, com as temperaturas globais a subir repetidamente acima dos 26° e até dos 32° de temperatura media. Há cerca de 250 milhões de anos, perto do equador, a temperatura média estava nos 60°, impossibilitando a vida nessa região.A terra não tem 100 anos, nem 1 milhão de anos, o nosso planeta tem 4,5 mil milhões de anos. Há 635 milhões de anos, durante um recuo sem precedentes dos glaciares indica que as temperaturas aumentaram significativamente perto do final do Neoproterozóico, atingindo uma média global superior a 32°, quando a média global de hoje é inferior a 15,5°. Ao reconstruir as temperaturas do Éon Fanerozóico, ou aproximadamente no último meio milhão de anos, as temperaturas quentes dominaram a maior parte desse tempo, com as temperaturas globais a subir repetidamente acima dos 26° e até dos 32° de temperatura media. Há cerca de 250 milhões de anos, perto do equador, a temperatura média estava nos 60°, impossibilitando a vida nessa região."
2023-12-14 16:24:32+00:00,11,58,"In my opinion, there is no such thing as a physical global temperature. Secondly, NASA is involved in ranking years based on global temperatures that are made up different datasets for each year. In my opinion, this ranking is not credible because the dataset input are not the same year after year."
2023-12-14 16:17:28+00:00,46,3,Waiting for the science illiterates to come tell us how it's all a scam. Because math and chemistry eludes them.
2023-12-14 16:14:23+00:00,32,3,Gosh if only people had been warning about literally this exact scenario for… I dunno… 50+ years.
2022-12-22 20:57:23+00:00,2,0,"Deniers simply do not care. I fear us humans have done irreparable damage to earth, and that our arrogance, indifference and greed are going to perpetuate more of it."
2022-12-22 20:45:56+00:00,3,0,second order trends too.
2022-12-22 20:15:43+00:00,0,0,"And the destabilization of the polar vortex is probably due to global warming.  Loss of sea ice causes warming in higher latitudes, causing the polar vortex to dip into lower latitudes"
2022-12-22 19:50:20+00:00,1,1,"The clue is in the adjective “global” .  There is always spatial ( and therefore local) variation in cold and warm , but overall, the global trend over years is * unequivocally* upwards."
2022-12-22 19:39:27+00:00,3,7,The world's population has been increasing too.  It's an exponential curve.  So more people around to make a mess of things ...
2022-12-22 18:08:10+00:00,0,0,Definitely not the case. The last snowy Christmas here was some 10-11 years ago.
2022-12-22 18:05:58+00:00,0,0,The  only solution is back to  nature.
2022-12-22 17:55:09+00:00,3,3,Then don’t use some very hot days in the summer as an evidence it’s getting warmer
2022-12-22 17:54:41+00:00,0,0,Also climate change involves severe weather of all kinds.
2022-12-22 17:51:29+00:00,0,0,"With cold temperatures, ignoring change in albedo, the earth is heating up faster because the radiation out to space is less. The incoming radiation at the top of the atmosphere is the same with or without the cold."
2022-12-22 17:46:40+00:00,1,2,"Thank you.
Do you happen to have a global temperature graph for the last ~10,000 years?"
2022-12-22 17:44:23+00:00,0,0,"""Ice On Fire"" documentary presents a through explanation of the cyclical extremes results from Global Warming"
2022-12-22 17:41:51+00:00,6,0,Deniers will continue to be deniers because they lack the ability to process scientific data that's different from what they believe are the facts!
2022-12-22 17:21:37+00:00,0,0,One can only hope for a peak 😞
2022-12-22 17:19:51+00:00,1,5,what is the error margin for the temperature estimations from 200 years ago?
2022-12-22 17:12:57+00:00,3,0,We all should volenteerly help in reducing Globall warming
2022-12-22 17:01:12+00:00,1,0,Sergio Yepes
2022-12-22 17:00:08+00:00,12,1,"We're experiencing severe, abnormal weather patterns. Climate change is a real threat and sadly I believe we are too late."
